ID,sound,recognition,imageability,representativeness,category,SCORING,duration_s,samples,duration_ms,duration_recognition,main_category
P0001,TrainBreaks_02new_MONO.wav,2459.65,6,6,trainbreaks,2,2.929229025,129179,2929.229025,469.5790249,mechanical
P0001,TrainBreaks_03_MONO.wav,3174.155,6,10,trainbreaks,1,3,132300,3000,-174.155,mechanical
P0001,TrainBreaks_06new_MONO.wav,3120.31,5,8,trainbreaks,0,2.977891156,131325,2977.891156,-142.4188435,mechanical
P0001,TrainBreaks_08new_MONO.wav,1532.875,6,2,trainbreaks,2,2.904716553,128098,2904.716553,1371.841553,mechanical
P0001,TrainSignal_01_MONO.wav,1785.76,6,4,trainsignal,1,2.999977324,132299,2999.977324,1214.217324,mechanical
P0001,TrainSignal_02_MONO.wav,1558.265,6,8,trainsignal,2,2.386575964,105248,2386.575964,828.3109637,mechanical
P0001,TrainSignal_03_MONO.wav,1970.005,6,10,trainsignal,2,2.559138322,112858,2559.138322,589.133322,mechanical
P0001,TrainSignal_05_MONO.wav,1293.485,5,6,trainsignal,2,2.999614512,132283,2999.614512,1706.129512,mechanical
P0001,TrainSignal_07_MONO.wav,2149.895,6,2,trainsignal,2,3,132300,3000,850.105,mechanical
P0001,TrainWagons_03_MONO.wav,1818.17,7,6,trainwagons,1,3,132300,3000,1181.83,mechanical
P0001,TrainWagons_04_MONO.wav,1156.275,7,4,trainwagons,1,3,132300,3000,1843.725,mechanical
P0001,TrainWagons_06_MONO.wav,1861.765,7,8,trainwagons,1,3,132300,3000,1138.235,mechanical
P0001,TrainWagons_07_MONO.wav,1297.26,6,2,trainwagons,1,3,132300,3000,1702.74,mechanical
P0001,TrainWagons_08_MONO.wav,1497.63,7,10,trainwagons,1,3,132300,3000,1502.37,mechanical
P0001,Waterfall_03_MONO.wav,1971.135,5,6,waterfall,0,3,132300,3000,1028.865,natural
P0001,Waterfall_04_MONO.wav,2386.625,4,4,waterfall,0,3,132300,3000,613.375,natural
P0001,Waterfall_06_MONO.wav,1395.895,6,10,waterfall,1,3,132300,3000,1604.105,natural
P0001,Waterfall_09_MONO.wav,1637.91,6,8,waterfall,0,3,132300,3000,1362.09,natural
P0001,Waterfall_10_MONO.wav,1107.045,7,2,waterfall,1,2.599954649,114658,2599.954649,1492.909649,natural
P0001,Wind_01_MONO.wav,3458.5,4,2,wind,2,3,132300,3000,-458.5,natural
P0001,Wind_04_MONO.wav,2635.395,3,10,wind,0,3,132300,3000,364.605,natural
P0001,Wind_06_MONO.wav,3230.475,4,4,wind,2,3,132300,3000,-230.475,natural
P0001,Wind_07_MONO.wav,2037.935,6,6,wind,2,2.997414966,132186,2997.414966,959.479966,natural
P0001,Wind_10new_MONO.wav,2155.44,5,8,wind,2,3,132300,3000,844.56,natural
P0002,BirdsFlyingOff_03_MONO.wav,2773.63,6,10,birdsflyingoff,0,1.828571429,80640,1828.571429,-945.0585714,natural
P0002,BirdsFlyingOff_04_MONO.wav,2616.55,5,4,birdsflyingoff,0,2.515623583,110939,2515.623583,-100.9264173,natural
P0002,BirdsFlyingOff_05_MONO.wav,2558.455,6,6,birdsflyingoff,2,2.980839002,131455,2980.839002,422.3840023,natural
P0002,BirdsFlyingOff_08_MONO.wav,4305.825,5,2,birdsflyingoff,0,2.927528345,129104,2927.528345,-1378.296655,natural
P0002,BirdsFlyingOff_10_MONO.wav,2177.185,6,8,birdsflyingoff,2,1.175510204,51840,1175.510204,-1001.674796,natural
P0002,BirdSong_01_MONO.wav,1884.365,6,8,birdsong,2,3,132300,3000,1115.635,natural
P0002,BirdSong_03_MONO.wav,1115.57,3,10,birdsong,0,3,132301,3000.022676,1884.452676,natural
P0002,BirdSong_06_MONO.wav,906.185,7,2,birdsong,2,2.999659864,132285,2999.659864,2093.474864,natural
P0002,BirdSong_08_MONO.wav,1348.46,5,6,birdsong,2,3,132300,3000,1651.54,natural
P0002,BirdSong_10rep_MONO.wav,1567.795,7,4,birdsong,2,2.4869161,109673,2486.9161,919.1210998,natural
P0002,BirdSquawk_02_MONO.wav,1219.89,6,6,birdsquawk,1,2.597414966,114546,2597.414966,1377.524966,natural
P0002,BirdSquawk_03_MONO.wav,1997.44,5,10,birdsquawk,0,2.588684807,114161,2588.684807,591.2448072,natural
P0002,BirdSquawk_06_MONO.wav,1299.755,6,8,birdsquawk,1,0.930657596,41042,930.6575964,-369.0974036,natural
P0002,BirdSquawk_09_MONO.wav,998.1,7,4,birdsquawk,1,3,132300,3000,2001.9,natural
P0002,BirdSquawk_10_MONO.wav,1169.075,6,2,birdsquawk,1,1.7763,78336,1776.326531,607.2515306,natural
P0002,CarHorn_01_MONO.wav,1015.475,6,8,carhorn,2,2.763854875,121886,2763.854875,1748.379875,mechanical
P0002,CarHorn_03_MONO.wav,1209.325,4,10,carhorn,2,1.428412698,62993,1428.412698,219.0876984,mechanical
P0002,CarHorn_04_MONO.wav,834.45,6,6,carhorn,2,1.03968254,45850,1039.68254,205.2325397,mechanical
P0002,CarHorn_05_MONO.wav,1072.445,5,4,carhorn,2,2.858752834,126071,2858.752834,1786.307834,mechanical
P0002,CarHorn_06_MONO.wav,1092.555,5,2,carhorn,2,2.778276644,122522,2778.276644,1685.721644,mechanical
P0002,CarSkidding_01_MONO.wav,1530.615,6,8,carskidding,2,2.766281179,121993,2766.281179,1235.666179,mechanical
P0002,CarSkidding_05_MONO.wav,1164.27,6,10,carskidding,1,2.991836735,131940,2991.836735,1827.566735,mechanical
P0002,CarSkidding_06new_MONO.wav,1305.39,7,4,carskidding,2,2.705124717,119296,2705.124717,1399.734717,mechanical
P0002,CarSkidding_07new_MONO.wav,1044.775,6,2,carskidding,2,2.426643991,107015,2426.643991,1381.868991,mechanical
P0002,CarSkidding_10_MONO.wav,2309.7,6,6,carskidding,2,2.983877551,131589,2983.877551,674.177551,mechanical
P0002,CarStarting_01_MONO.wav,1051.035,6,6,carstarting,1,2.821791383,124441,2821.791383,1770.756383,mechanical
P0002,CarStarting_03_MONO.wav,1535.39,6,4,carstarting,2,3,132300,3000,1464.61,mechanical
P0002,CarStarting_06_MONO.wav,1388.05,6,2,carstarting,2,3,132300,3000,1611.95,mechanical
P0002,CarStarting_07_MONO.wav,1629.01,6,10,carstarting,2,3,132300,3000,1370.99,mechanical
P0002,CarStarting_10_MONO.wav,1581.135,5,8,carstarting,0,2.720294785,119965,2720.294785,1139.159785,mechanical
P0002,CatHissing_01_MONO.wav,2090.82,6,6,cathissing,0,0.807210884,35598,807.2108844,-1283.609116,natural
P0002,CatHissing_06_MONO.wav,1608.58,5,10,cathissing,0,0.674671202,29753,674.6712018,-933.9087982,natural
P0002,CatHissing_08_MONO.wav,1662.39,2,4,cathissing,0,0.914285714,40320,914.2857143,-748.1042857,natural
P0002,CatHissing_09_MONO.wav,1453.37,6,2,cathissing,0,0.992653061,43776,992.6530612,-460.7169388,natural
P0002,CatHissing_10_MONO.wav,2427.45,5,8,cathissing,0,1.491655329,65782,1491.655329,-935.7946712,natural
P0002,CatMeowing_01_MONO.wav,1190.48,5,8,catmeowing,2,2.741451247,120898,2741.451247,1550.971247,natural
P0002,CatMeowing_02_MONO.wav,2412.98,6,6,catmeowing,2,1.251723356,55201,1251.723356,-1161.256644,natural
P0002,CatMeowing_03_MONO.wav,1134.495,7,2,catmeowing,2,1.610521542,71024,1610.521542,476.0265419,natural
P0002,CatMeowing_04_MONO.wav,899.395,5,10,catmeowing,0,3,132300,3000,2100.605,natural
P0002,CatMeowing_05_MONO.wav,1211.735,6,4,catmeowing,0,0.862018141,38015,862.0181406,-349.7168594,natural
P0002,CatPurring_02_MONO.wav,1408.24,5,8,catpurring,2,3,132300,3000,1591.76,natural
P0002,CatPurring_05_MONO.wav,1706.47,6,2,catpurring,2,3.000022676,132301,3000.022676,1293.552676,natural
P0002,CatPurring_07_MONO.wav,3192.62,5,10,catpurring,2,2.972403628,131083,2972.403628,-220.2163719,natural
P0002,CatPurring_09_MONO.wav,967.345,6,6,catpurring,2,3,132300,3000,2032.655,natural
P0002,CatPurring_10_MONO.wav,1920.54,3,4,catpurring,2,3,132300,3000,1079.46,natural
P0002,ChildrenPlaying_01_MONO.wav,2496.415,6,8,childrenplaying,0,3,132300,3000,503.585,human
P0002,ChildrenPlaying_02_MONO.wav,1078.04,5,6,childrenplaying,2,3,132300,3000,1921.96,human
P0002,ChildrenPlaying_04_MONO.wav,2126.175,6,4,childrenplaying,1,3,132300,3000,873.825,human
P0002,ChildrenPlaying_05_MONO.wav,1931.4,6,2,childrenplaying,2,3,132300,3000,1068.6,human
P0002,ChildrenPlaying_09_MONO.wav,3294.215,6,10,childrenplaying,0,3,132300,3000,-294.2149999,human
P0002,CocktailParty_03_MONO.wav,1292.465,6,10,cocktailparty,1,3,132300,3000,1707.535,human
P0002,CocktailParty_05_MONO.wav,3067.86,6,4,cocktailparty,2,3,132300,3000,-67.86000001,human
P0002,CocktailParty_06_MONO.wav,1992.64,5,8,cocktailparty,2,3,132300,3000,1007.36,human
P0002,CocktailParty_07_MONO.wav,1323.675,5,6,cocktailparty,2,2.994058957,132038,2994.058957,1670.383957,human
P0002,CocktailParty_09_MONO.wav,2000.48,6,2,cocktailparty,2,3,132300,3000,999.52,human
P0002,CoughingAdultFemale_02_MONO.wav,708.935,6,10,coughingadultfemale,1,1.202675737,53038,1202.675737,493.740737,human
P0002,CoughingAdultFemale_04_MONO.wav,900.585,7,2,coughingadultfemale,1,0.91600907,40396,916.0090703,15.4240703,human
P0002,CoughingAdultFemale_08_MONO.wav,844.47,6,6,coughingadultfemale,2,1.056507937,46592,1056.507937,212.0379366,human
P0002,CoughingAdultFemale_09_MONO.wav,965.265,6,8,coughingadultfemale,1,1.462857143,64512,1462.857143,497.5921429,human
P0002,CoughingAdultFemale_10nc_MONO.wav,1088.345,5,4,coughingadultfemale,1,1.031995465,45511,1031.995465,-56.34953514,human
P0002,CoughingAdultMale_02rep_MONO.wav,840.99,6,2,coughingadultmale,1,1.19425,57324,1194.25,353.26,human
P0002,CoughingAdultMale_05_MONO.wav,982.43,5,6,coughingadultmale,1,1.211428571,53424,1211.428571,228.9985715,human
P0002,CoughingAdultMale_07_MONO.wav,839.38,6,4,coughingadultmale,1,1.502653061,66267,1502.653061,663.2730612,human
P0002,CoughingAdultMale_08_MONO.wav,1026.1,6,8,coughingadultmale,2,3,132300,3000,1973.9,human
P0002,CoughingAdultMale_09_MONO.wav,1076.56,6,10,coughingadultmale,2,3,132300,3000,1923.44,human
P0002,CowMoo_01_MONO.wav,774.16,5,10,cowmoo,2,1.234671202,54449,1234.671202,460.5112018,natural
P0002,CowMoo_03_MONO.wav,1396.915,6,6,cowmoo,2,1.829342404,80674,1829.342404,432.4274036,natural
P0002,CowMoo_05_MONO.wav,837.395,7,2,cowmoo,1,1.819092971,80222,1819.092971,981.6979705,natural
P0002,CowMoo_06_MONO.wav,1112.755,5,4,cowmoo,1,2.999931973,132297,2999.931973,1887.176973,natural
P0002,CowMoo_08_MONO.wav,1059.54,6,8,cowmoo,2,2.999886621,132295,2999.886621,1940.346621,natural
P0002,CrowdApplause_01_MONO.wav,3972.175,6,2,crowdapplause,1,2.999863946,132294,2999.863946,-972.3110544,human
P0002,CrowdApplause_03_MONO.wav,1610.335,6,6,crowdapplause,1,2.999909297,132296,2999.909297,1389.574297,human
P0002,CrowdApplause_04_MONO.wav,2981.015,2,8,crowdapplause,0,2.999795918,132291,2999.795918,18.7809184,human
P0002,CrowdApplause_08_MONO.wav,1282.53,6,4,crowdapplause,1,2.815396825,124159,2815.396825,1532.866825,human
P0002,CrowdApplause_10_MONO.wav,2418.005,6,10,crowdapplause,1,2.999954649,132298,2999.954649,581.9496485,human
P0002,CrowdCheering_01_MONO.wav,1324.705,5,4,crowdcheering,1,2.999501134,132278,2999.501134,1674.796134,human
P0002,CrowdCheering_02_MONO.wav,954.05,6,8,crowdcheering,0,3,132300,3000,2045.95,human
P0002,CrowdCheering_03nc_MONO.wav,1289.375,6,10,crowdcheering,1,2.881609977,127079,2881.609977,1592.234977,human
P0002,CrowdCheering_04_MONO.wav,1158.21,5,2,crowdcheering,1,2.995464853,132100,2995.464853,1837.254853,human
P0002,CrowdCheering_09_MONO.wav,1017.425,5,6,crowdcheering,2,3,132300,3000,1982.575,human
P0002,CryingAdultFemale_02_MONO.wav,829.335,5,4,cryingfemale,2,2.999614512,132283,2999.614512,2170.279512,human
P0002,CryingAdultFemale_03_MONO.wav,2792.63,6,2,cryingfemale,1,3,132300,3000,207.37,human
P0002,CryingAdultFemale_04_MONO.wav,1919.205,5,10,cryingfemale,1,2.953605442,130254,2953.605442,1034.400442,human
P0002,CryingAdultFemale_08_MONO.wav,1498.36,6,6,cryingfemale,1,2.95,130095,2950,1451.64,human
P0002,CryingAdultFemale_10_MONO.wav,1679.31,6,8,cryingfemale,1,3,132300,3000,1320.69,human
P0002,CryingAdultMale_01_MONO.wav,1129.805,5,4,cryingmale,2,3,132300,3000,1870.195,human
P0002,CryingAdultMale_02_MONO.wav,1638.25,6,2,cryingmale,1,2.991088435,131907,2991.088435,1352.838435,human
P0002,CryingAdultMale_05new_MONO.wav,768.925,4,8,cryingmale,0,2.761678005,121790,2761.678005,1992.753004,human
P0002,CryingAdultMale_07new_MONO.wav,1223.58,6,6,cryingmale,2,2.57399093,113513,2573.99093,1350.41093,human
P0002,CryingAdultMale_10new_MONO.wav,2510.48,5,10,cryingmale,1,2.921904762,128856,2921.904762,411.4247619,human
P0002,CryingChild_03_MONO.wav,855.65,6,6,cryingchild,2,2.95,130095,2950,2094.35,human
P0002,CryingChild_04_MONO.wav,1765.23,6,10,cryingchild,2,3,132300,3000,1234.77,human
P0002,CryingChild_06_MONO.wav,839.71,6,2,cryingchild,2,3,132300,3000,2160.29,human
P0002,CryingChild_09_MONO.wav,1382.1,6,4,cryingchild,2,2.351020408,103680,2351.020408,968.9204082,human
P0002,CryingChild_10_MONO.wav,1639.59,6,8,cryingchild,2,3,132300,3000,1360.41,human
P0002,DogBarking_03_MONO.wav,2141.88,6,10,dogbarking,0,1.407913832,62089,1407.913832,-733.9661678,natural
P0002,DogBarking_04nc_MONO.wav,745.61,6,6,dogbarking,2,1.594965986,70338,1594.965986,849.3559864,natural
P0002,DogBarking_05_MONO.wav,1206.55,6,4,dogbarking,2,2.212970522,97592,2212.970522,1006.420522,natural
P0002,DogBarking_06nc_MONO.wav,979.21,5,2,dogbarking,2,0.9,39690,900,-79.21000002,natural
P0002,DogBarking_09_MONO.wav,3245.665,5,8,dogbarking,2,2.831337868,124862,2831.337868,-414.3271315,natural
P0002,DogGrowling_01_MONO.wav,1287.01,6,4,doggrowling,0,3,132300,3000,1712.99,natural
P0002,DogGrowling_04_MONO.wav,1621.42,1,10,doggrowling,0,1.2,52920,1200,-421.42,natural
P0002,DogGrowling_05new_MONO.wav,1801.78,3,2,doggrowling,0,1.332244898,58752,1332.244898,-469.5351021,natural
P0002,DogGrowling_08_MONO.wav,1254.695,5,6,doggrowling,0,3,132300,3000,1745.305,natural
P0002,DogGrowling_09_MONO.wav,1063.87,7,8,doggrowling,0,2.999909297,132296,2999.909297,1936.039297,natural
P0002,DogHowling_01_MONO.wav,1460.5,5,4,doghowling,1,1.546077098,68182,1546.077098,85.57709752,natural
P0002,DogHowling_03new_MONO.wav,3029.71,4,10,doghowling,0,2.987981859,131770,2987.981859,-41.72814056,natural
P0002,DogHowling_06_MONO.wav,1429.705,6,8,doghowling,0,2.258049887,99580,2258.049887,828.3448866,natural
P0002,DogHowling_07_MONO.wav,1237.705,6,2,doghowling,2,2.77478458,122368,2774.78458,1537.079581,natural
P0002,DogHowling_08_MONO.wav,1221.385,7,6,doghowling,2,3,132300,3000,1778.615,natural
P0002,Drilling_03_MONO.wav,1233.05,5,8,drilling,0,2.999977324,132299,2999.977324,1766.927324,mechanical
P0002,Drilling_04_MONO.wav,2207.17,6,2,drilling,0,2.999954649,132298,2999.954649,792.7846485,mechanical
P0002,Drilling_05_MONO.wav,1180.935,5,6,drilling,0,3,132300,3000,1819.065,mechanical
P0002,Drilling_06_MONO.wav,1395.24,6,4,drilling,0,2.631179138,116035,2631.179138,1235.939138,mechanical
P0002,Drilling_10_MONO.wav,1100.245,6,10,drilling,0,3,132300,3000,1899.755,mechanical
P0002,DrillingPneumatic_01_MONO.wav,1546.165,6,8,drillingpneumatic,0,3,132300,3000,1453.835,mechanical
P0002,DrillingPneumatic_03_MONO.wav,2298.85,5,6,drillingpneumatic,0,3,132300,3000,701.15,mechanical
P0002,DrillingPneumatic_06_MONO.wav,2097.7,6,10,drillingpneumatic,1,3,132300,3000,902.3,mechanical
P0002,DrillingPneumatic_08_MONO.wav,1023.99,5,2,drillingpneumatic,1,3,132300,3000,1976.01,mechanical
P0002,DrillingPneumatic_09_MONO.wav,2074.64,5,4,drillingpneumatic,0,3,132300,3000,925.36,mechanical
P0002,Fire_04_MONO.wav,2704.22,5,6,fire,1,3,132300,3000,295.78,natural
P0002,Fire_05_MONO.wav,1463.35,7,2,fire,1,3,132300,3000,1536.65,natural
P0002,Fire_07_MONO.wav,2498.845,4,4,fire,0,3,132300,3000,501.155,natural
P0002,Fire_08_MONO.wav,2868.575,2,10,fire,0,3,132300,3000,131.425,natural
P0002,Fire_10_MONO.wav,1808.675,2,8,fire,1,2.993968254,132034,2993.968254,1185.293254,natural
P0002,Footsteps_03_MONO.wav,3782.865,2,6,footsteps,2,2.869478458,126544,2869.478458,-913.386542,human
P0002,Footsteps_04_MONO.wav,2237.325,6,10,footsteps,2,3,132300,3000,762.6749999,human
P0002,Footsteps_06_MONO.wav,1444.785,6,4,footsteps,2,2.380204082,104967,2380.204082,935.4190816,human
P0002,Footsteps_07_MONO.wav,2589.71,3,8,footsteps,2,2.844535147,125444,2844.535147,254.8251474,human
P0002,Footsteps_08_MONO.wav,2773.655,6,2,footsteps,2,2.850929705,125726,2850.929705,77.27470519,human
P0002,Hammer_01_MONO.wav,1108.33,6,4,hammer,2,3,132300,3000,1891.67,mechanical
P0002,Hammer_04_MONO.wav,1495.185,6,2,hammer,1,3,132300,3000,1504.815,mechanical
P0002,Hammer_05_MONO.wav,1300.33,6,6,hammer,1,2.990181406,131867,2990.181406,1689.851406,mechanical
P0002,Hammer_08_MONO.wav,1629.02,4,10,hammer,0,2.999455782,132276,2999.455782,1370.435782,mechanical
P0002,Hammer_10_MONO.wav,2298.57,6,8,hammer,0,3,132300,3000,701.43,mechanical
P0002,Helicopter_01_MONO.wav,1175.53,6,2,helicopter,1,2.997732426,132200,2997.732426,1822.202426,mechanical
P0002,Helicopter_04_MONO.wav,1373.67,6,10,helicopter,1,3,132300,3000,1626.33,mechanical
P0002,Helicopter_05new_MONO.wav,812.08,5,8,helicopter,1,2.997619048,132195,2997.619048,2185.539048,mechanical
P0002,Helicopter_06_MONO.wav,840.78,5,4,helicopter,1,3,132300,3000,2159.22,mechanical
P0002,Helicopter_07_MONO.wav,3339.505,3,6,helicopter,1,3,132300,3000,-339.505,mechanical
P0002,HorseGalloping_02_MONO.wav,1801.215,5,4,horsegalloping,2,2.779977324,122597,2779.977324,978.7623243,natural
P0002,HorseGalloping_04new_MONO.wav,1367.66,6,6,horsegalloping,2,2.880952381,127050,2880.952381,1513.292381,natural
P0002,HorseGalloping_05_MONO.wav,1781.74,5,10,horsegalloping,0,2.997777778,132202,2997.777778,1216.037778,natural
P0002,HorseGalloping_07_MONO.wav,2644.84,5,8,horsegalloping,1,2.998480726,132233,2998.480726,353.6407257,natural
P0002,HorseGalloping_09_MONO.wav,1852.245,6,2,horsegalloping,1,2.996666667,132153,2996.666667,1144.421667,natural
P0002,HorseNeighing_01_MONO.wav,1241.69,6,6,horseneighing,1,2.598163265,114579,2598.163265,1356.473265,natural
P0002,HorseNeighing_02_MONO.wav,1090.84,6,2,horseneighing,2,2.029705215,89510,2029.705215,938.8652154,natural
P0002,HorseNeighing_04_MONO.wav,1659.61,6,8,horseneighing,2,2.998730159,132244,2998.730159,1339.120159,natural
P0002,HorseNeighing_06_MONO.wav,2357.63,2,10,horseneighing,0,1.299297052,57299,1299.297052,-1058.332948,natural
P0002,HorseNeighing_07_MONO.wav,3123.385,6,4,horseneighing,1,3,132300,3000,-123.385,natural
P0002,HorseSnorting_01_MONO.wav,1243.62,6,8,horsesnorting,1,2.944421769,129849,2944.421769,1700.801769,natural
P0002,HorseSnorting_03_MONO.wav,1946.1,6,10,horsesnorting,1,0.962290249,42437,962.2902494,-983.8097506,natural
P0002,HorseSnorting_04_MONO.wav,1210.645,6,6,horsesnorting,1,1.268956916,55961,1268.956916,58.31191612,natural
P0002,HorseSnorting_08_MONO.wav,928.78,6,4,horsesnorting,1,0.895782313,39504,895.7823129,-32.99768709,natural
P0002,HorseSnorting_09_MONO.wav,963.86,6,2,horsesnorting,1,0.744693878,32841,744.6938776,-219.1661225,natural
P0002,InsectBuzzing_02_MONO.wav,1076.5,6,6,insectbuzzing,2,2.999727891,132288,2999.727891,1923.227891,natural
P0002,InsectBuzzing_04_MONO.wav,844.905,6,2,insectbuzzing,2,3,132300,3000,2155.095,natural
P0002,InsectBuzzing_05_MONO.wav,1153.1,7,4,insectbuzzing,1,3,132300,3000,1846.9,natural
P0002,InsectBuzzing_08_MONO.wav,1671.91,6,8,insectbuzzing,2,1.562653061,68913,1562.653061,-109.2569388,natural
P0002,InsectBuzzing_10_MONO.wav,2694.71,6,10,insectbuzzing,0,2.877687075,126906,2877.687075,182.9770748,natural
P0002,InsectsStridulation_01_MONO.wav,1318.08,6,6,insectsstridulation,1,3,132300,3000,1681.92,natural
P0002,InsectsStridulation_02_MONO.wav,2467.365,2,10,insectsstridulation,1,2.999886621,132295,2999.886621,532.5216213,natural
P0002,InsectsStridulation_03_MONO.wav,3298.025,2,8,insectsstridulation,0,3,132300,3000,-298.025,natural
P0002,InsectsStridulation_04_MONO.wav,794.66,6,2,insectsstridulation,0,3.000045351,132302,3000.045351,2205.385351,natural
P0002,InsectsStridulation_06_MONO.wav,1082.385,6,4,insectsstridulation,1,3.000022676,132301,3000.022676,1917.637676,natural
P0002,JetPassing_01_MONO.wav,861.5000001,6,8,jetpassing,1,3,132300,3000,2138.5,mechanical
P0002,JetPassing_02_MONO.wav,1019.945,5,6,jetpassing,1,3,132300,3000,1980.055,mechanical
P0002,JetPassing_05_MONO.wav,1473.065,6,4,jetpassing,1,3,132300,3000,1526.935,mechanical
P0002,JetPassing_08nc_MONO.wav,1466.56,5,2,jetpassing,1,2.963605442,130695,2963.605442,1497.045442,mechanical
P0002,JetPassing_10_MONO.wav,2332.49,5,10,jetpassing,0,3,132300,3000,667.51,mechanical
P0002,LaughingAdultFemale_03new_MONO.wav,1063.235,6,2,laughingfemale,2,2.685396825,118426,2685.396825,1622.161825,human
P0002,LaughingAdultFemale_06_MONO.wav,1786.22,6,4,laughingfemale,2,3,132300,3000,1213.78,human
P0002,LaughingAdultFemale_07_MONO.wav,1913.52,6,6,laughingfemale,2,3,132300,3000,1086.48,human
P0002,LaughingAdultFemale_08_MONO.wav,792.985,6,8,laughingfemale,1,1.094807256,48281,1094.807256,301.8222562,human
P0002,LaughingAdultFemale_09_MONO.wav,1526.585,6,10,laughingfemale,1,2.020136054,89088,2020.136054,493.5510544,human
P0002,LaughingAdultMale_01_MONO.wav,1631.8,7,6,laughingmale,1,1.497142857,66024,1497.142857,-134.6571428,human
P0002,LaughingAdultMale_02_MONO.wav,1246.985,6,2,laughingmale,2,2.571111111,113386,2571.111111,1324.126111,human
P0002,LaughingAdultMale_05_MONO.wav,1330.11,5,4,laughingmale,1,3,132300,3000,1669.89,human
P0002,LaughingAdultMale_07_MONO.wav,748.495,6,8,laughingmale,1,2.906281179,128167,2906.281179,2157.786179,human
P0002,LaughingAdultMale_10_MONO.wav,1242.24,5,10,laughingmale,1,3,132300,3000,1757.76,human
P0002,LaughingChild_01_MONO.wav,838.05,5,2,laughingchild,2,2.978185941,131338,2978.185941,2140.135941,human
