category,sound,x,y
TrainWagons,1,0.7091682153468848,-0.05168250763491908
TrainWagons,2,0.3434399404591485,1.0603891215048815
TrainWagons,3,0.6222346722132899,-0.7437080682563373
TrainWagons,4,1.528537364032184,-1.338460284647892
TrainWagons,5,-0.883402173858812,0.09523229351497237
TrainWagons,6,-1.448842300624145,1.4568541055689925
TrainWagons,7,1.4386395407147676,0.9007581796080478
TrainWagons,8,-1.4288508571371072,-0.09611121626989116
TrainWagons,9,0.20037938557083726,-1.8148098209107748
TrainWagons,10,-1.0813037866948936,0.5315381975125455
Waterfall,1,0.7945521517321779,-0.1675380137725134
Waterfall,2,-0.032369365121760446,0.6009065410696897
Waterfall,3,1.8735260033956842,-2.154993082060302
Waterfall,4,1.790461013039543,-0.9799667345564252
Waterfall,5,0.03799217566404884,-0.2892476018249406
Waterfall,6,-1.9744240028383844,2.423971315411876
Waterfall,7,1.4541025852004583,2.0081219242051875
Waterfall,8,-1.6777361648409113,-0.24144564477837732
Waterfall,9,-0.8813690848848401,-1.7345388951172727
Waterfall,10,-1.38473531132715,0.5347301914044981
Wind,1,1.5540284567597504,-0.39002768232444485
Wind,2,0.8713275312579566,0.9433437016569766
Wind,3,0.9388358672884233,-1.065793794378682
Wind,4,0.15941023814146482,-0.3176283688788726
Wind,5,-0.9413964542737221,-0.12754262521054668
Wind,6,-1.32820445784186,1.4694119982990808
Wind,7,1.356947261890693,1.292179125736885
Wind,8,-1.6419486280774533,-0.5624684878535433
Wind,9,-0.27497159377466174,-1.4328683938159472
Wind,10,-0.6940282214165676,0.19139452678855068
